train_mean_cost_mean,train_mean_cost_std,train_mean_cost_min,train_mean_cost_max,train_total_regret_mean,train_total_regret_std,train_total_regret_min,train_total_regret_max,train_mean_regret_mean,train_mean_regret_std,train_mean_regret_min,train_mean_regret_max,s1_volatility_mean,s1_volatility_std,s1_volatility_min,s1_volatility_max,s2_volatility_mean,s2_volatility_std,s2_volatility_min,s2_volatility_max,cum_reward_retailer_mean,cum_reward_retailer_std,cum_reward_retailer_min,cum_reward_retailer_max,cum_reward_supplier_mean,cum_reward_supplier_std,cum_reward_supplier_min,cum_reward_supplier_max,final_mean_cost_last_window_mean,final_mean_cost_last_window_std,final_mean_cost_last_window_min,final_mean_cost_last_window_max,final_cost_gap_last_window_mean,final_cost_gap_last_window_std,final_cost_gap_last_window_min,final_cost_gap_last_window_max,pair_volatility_mean,pair_volatility_std,pair_volatility_min,pair_volatility_max,s1_convergence_rate,s2_convergence_rate,both_convergence_rate,pair_convergence_rate,converged_to_central_rate,converged_to_ne_rate,ne_exists,delta1_mean,delta1_std,delta2_mean,delta2_std,distance_to_central_mean,distance_to_central_std,distance_to_nash_mean,distance_to_nash_std,s1_conv_time_mean,s1_conv_time_std,s1_conv_time_min,s1_conv_time_max,s1_final_mode,s2_conv_time_mean,s2_conv_time_std,s2_conv_time_min,s2_conv_time_max,s2_final_mode,pair_conv_time_mean,pair_conv_time_std,pair_conv_time_min,pair_conv_time_max,n_seeds,treatment,treatment_full,agent_retailer,agent_supplier,s_lower,s_upper,s_step,init_mode,prior_knowledge,cooperation_mode,cooperation_beta,s1_opt,s2_opt,ctot_opt,ne_count
105.43473015873016,9.785164060484737,83.29523809523809,140.96825396825398,18028.66000000007,3082.326679052693,11054.720000000072,29221.72000000007,57.23384126984127,9.785164060484737,35.09434920634921,92.76736507936508,0.6835668789808917,0.047186491416610195,0.5796178343949044,0.8503184713375797,0.6865605095541402,0.04313889119609056,0.589171974522293,0.821656050955414,-39326.13,2988.391094401802,-49736.0,-32196.0,-39326.13,2988.391094401802,-49736.0,-32196.0,77.714,19.08199706529691,50.82,171.36,29.513111111111108,19.08199706529691,2.61911111111111,123.15911111111112,0.8069745222929935,0.03557453139347687,0.7420382165605095,0.9235668789808917,0.41,0.39,0.22,0.03,0.0,0.0,True,11.6275,12.95098088939501,8.73840909090909,8.587373519237836,14.318181818181818,7.522006282395455,12.545454545454545,7.643935639846512,301.3414634146341,13.011457907659997,257.0,315.0,42,301.7692307692308,11.750529804665629,269.0,314.0,45,306.6666666666667,6.548960901462833,299.0,315.0,100,greedy_greedy_s0-60-1,greedy_greedy_s0-60-1_init=benchmark_coop=cooperative,greedy,greedy,0,60,1,benchmark,none,cooperative,0.5,42,45,48.20088888888889,4
108.17673015873015,13.423296266251054,82.6984126984127,150.07301587301586,18892.39000000007,4228.338323869084,10866.72000000007,32089.72000000008,59.97584126984127,13.423296266251054,34.497523809523805,101.87212698412698,0.6797133757961784,0.04289622133356224,0.6019108280254777,0.8343949044585988,0.6888216560509554,0.04225550627384368,0.589171974522293,0.821656050955414,-40180.29,4319.807241752807,-52262.0,-31953.0,-40180.29,4319.807241752807,-52262.0,-31953.0,80.91159999999999,21.41771643850016,48.52,164.22,32.7107111111111,21.41771643850016,0.3191111111111127,116.0191111111111,0.8054777070063693,0.0347693699041671,0.7261146496815286,0.9299363057324841,0.39,0.39,0.21,0.05,0.0,0.0,True,12.14515873015873,12.500903426662461,7.993174603174604,6.727517937088859,14.761904761904763,7.110721361201266,12.19047619047619,7.436198770487177,299.53846153846155,13.055789861788806,262.0,315.0,44,301.4871794871795,11.875144900323608,269.0,315.0,52,303.0,4.516635916254486,299.0,309.0,100,greedy_greedy_s0-60-1,greedy_greedy_s0-60-1_coop=cooperative,greedy,greedy,0,60,1,random,none,cooperative,0.5,42,45,48.20088888888889,4
99.91053968253969,11.506818865311688,76.41269841269842,132.41904761904763,16288.54000000006,3624.6479425731845,8886.720000000063,26528.720000000078,51.7096507936508,11.506818865311686,28.211809523809517,84.21815873015872,0.6802547770700639,0.050051699507967236,0.5445859872611465,0.8280254777070064,0.6800000000000002,0.04812075564682311,0.5636942675159236,0.7770700636942676,-19741.92,2930.294639383555,-27123.0,-13395.0,-17235.95,1165.0553237936815,-20367.0,-15134.0,91.18679999999999,28.540038152742543,50.98,166.8,42.98591111111111,28.540038152742543,2.7791111111111064,118.59911111111111,0.8379299363057325,0.04572896878067384,0.7261146496815286,0.9299363057324841,0.21,0.17,0.11,0.03,0.0,0.01,True,4.725909090909091,2.4146398359155103,1.767272727272727,1.9130035182856744,12.0,4.990900811385747,5.818181818181818,4.6479356476960785,299.0,12.615183595289334,265.0,315.0,40,298.7647058823529,11.486715661066945,277.0,314.0,25,310.0,3.7416573867739413,306.0,315.0,100,greedy_greedy_s0-60-1,greedy_greedy_s0-60-1_prior=demand_known,greedy,greedy,0,60,1,random,demand_known,competitive,0.5,42,45,48.20088888888889,11
99.91053968253969,11.506818865311688,76.41269841269842,132.41904761904763,16288.54000000006,3624.6479425731845,8886.720000000063,26528.720000000078,51.7096507936508,11.506818865311686,28.211809523809517,84.21815873015872,0.6802547770700639,0.050051699507967236,0.5445859872611465,0.8280254777070064,0.6800000000000002,0.04812075564682311,0.5636942675159236,0.7770700636942676,-19741.92,2930.294639383555,-27123.0,-13395.0,-17235.95,1165.0553237936815,-20367.0,-15134.0,91.18679999999999,28.540038152742543,50.98,166.8,42.98591111111111,28.540038152742543,2.7791111111111064,118.59911111111111,0.8379299363057325,0.04572896878067384,0.7261146496815286,0.9299363057324841,0.21,0.17,0.11,0.03,0.0,0.01,True,4.725909090909091,2.4146398359155103,1.767272727272727,1.9130035182856744,12.0,4.990900811385747,5.818181818181818,4.6479356476960785,299.0,12.615183595289334,265.0,315.0,40,298.7647058823529,11.486715661066945,277.0,314.0,25,310.0,3.7416573867739413,306.0,315.0,100,greedy_greedy_s0-60-1,greedy_greedy_s0-60-1_init=benchmark_prior=demand_known,greedy,greedy,0,60,1,benchmark,demand_known,competitive,0.5,42,45,48.20088888888889,11
85.95736507936506,6.23859556546004,74.1047619047619,104.23174603174603,11893.29000000006,1965.157603119918,8159.7200000000375,17649.720000000074,37.756476190476185,6.238595565460039,25.903873015873014,56.03085714285714,0.6384713375796178,0.03501296538050004,0.554140127388535,0.7133757961783439,0.6614649681528664,0.041453910684310105,0.5668789808917197,0.7834394904458599,-32520.43,2155.8260470409014,-37384.0,-27384.0,-32520.43,2155.8260470409014,-37384.0,-27384.0,68.06380000000001,12.457630495403208,51.46,115.66,19.86291111111111,12.457630495403208,3.2591111111111104,67.4591111111111,0.7969745222929937,0.03156362662722899,0.7292993630573248,0.8726114649681529,0.42,0.37,0.25,0.1,0.0,0.0,True,7.423333333333333,6.458729252380498,5.651933333333333,4.820702592407504,11.84,6.601090818948032,9.0,6.794115100585211,300.7857142857143,10.901148288763226,270.0,315.0,44,299.2972972972973,10.646316111662859,281.0,315.0,39,309.6,3.2619012860600183,303.0,314.0,100,greedy_greedy_s0-60-1,greedy_greedy_s0-60-1_prior=demand_known_coop=cooperative,greedy,greedy,0,60,1,random,demand_known,cooperative,0.5,42,45,48.20088888888889,4
85.95736507936506,6.23859556546004,74.1047619047619,104.23174603174603,11893.29000000006,1965.157603119918,8159.7200000000375,17649.720000000074,37.756476190476185,6.238595565460039,25.903873015873014,56.03085714285714,0.6384713375796178,0.03501296538050004,0.554140127388535,0.7133757961783439,0.6614649681528664,0.041453910684310105,0.5668789808917197,0.7834394904458599,-32520.43,2155.8260470409014,-37384.0,-27384.0,-32520.43,2155.8260470409014,-37384.0,-27384.0,68.06380000000001,12.457630495403208,51.46,115.66,19.86291111111111,12.457630495403208,3.2591111111111104,67.4591111111111,0.7969745222929937,0.03156362662722899,0.7292993630573248,0.8726114649681529,0.42,0.37,0.25,0.1,0.0,0.0,True,7.423333333333333,6.458729252380498,5.651933333333333,4.820702592407504,11.84,6.601090818948032,9.0,6.794115100585211,300.7857142857143,10.901148288763226,270.0,315.0,44,299.2972972972973,10.646316111662859,281.0,315.0,39,309.6,3.2619012860600183,303.0,314.0,100,greedy_greedy_s0-60-1,greedy_greedy_s0-60-1_init=benchmark_prior=demand_known_coop=cooperative,greedy,greedy,0,60,1,benchmark,demand_known,cooperative,0.5,42,45,48.20088888888889,4
132.96955555555553,16.332741378478264,101.86349206349206,171.31746031746033,25593.260000000064,5144.813534220694,15794.849999999862,37672.85000000012,81.24844444444444,16.33274137847826,50.14238095238096,119.59634920634923,0.6523566878980891,0.04622712117490067,0.5477707006369427,0.767515923566879,0.1720063694267516,0.040862478879898495,0.09235668789808917,0.3184713375796178,-27054.33,4079.8717456679933,-37203.0,-19626.0,-22135.29,1577.7878266420996,-26767.0,-18534.0,111.15,33.61964479288858,52.72,201.02,59.428888888888885,33.61964479288858,0.9988888888888923,149.2988888888889,0.6660828025477705,0.04846496564159266,0.5668789808917197,0.7802547770700637,0.45,0.87,0.44,0.44,0.0,0.02,True,9.798977272727273,8.435167763834276,3.580000000000001,2.4590081251585896,18.886363636363637,9.108477342790739,11.454545454545455,6.896819245310069,301.0444444444444,11.871451386611975,270.0,315.0,31,222.44827586206895,51.976953031633506,116.0,315.0,32,301.1136363636364,12.058976115685681,270.0,315.0,100,greedy_ucb_s0-40-1,greedy_ucb_s0-40-1,greedy,ucb,0,40,1,random,none,competitive,0.5,40,40,51.72111111111111,8
124.84428571428572,18.529538991651528,89.7936507936508,167.0920634920635,23033.800000000014,5836.804782370302,11992.84999999985,36341.850000000115,73.12317460317462,18.529538991651528,38.07253968253969,115.37095238095237,0.65,0.05358936795506966,0.5286624203821656,0.8280254777070064,0.17050955414012736,0.04704635552664506,0.08598726114649681,0.29936305732484075,-25280.97,4599.230121346398,-37434.0,-16581.0,-21357.66,1582.037023713415,-26030.0,-18480.0,102.93320000000001,34.56510265802779,48.56,185.02,51.21208888888889,34.5651026580278,-3.1611111111111043,133.2988888888889,0.6646496815286623,0.056663739216196586,0.5509554140127388,0.8439490445859873,0.4,0.86,0.39,0.39,0.04,0.02,True,5.777692307692307,4.827541026947767,3.4681623931623915,3.306952763567401,12.487179487179487,9.226138439577301,8.256410256410257,7.420408271019375,298.7,13.649542116862381,262.0,315.0,40,206.56976744186048,53.81828614143831,108.0,309.0,40,298.35897435897436,13.654129044860442,262.0,315.0,100,greedy_ucb_s0-40-1,greedy_ucb_s0-40-1_init=benchmark,greedy,ucb,0,40,1,benchmark,none,competitive,0.5,40,40,51.72111111111111,8
121.86457142857144,11.433111824892816,99.24761904761905,155.9936507936508,22095.190000000017,3601.430224841297,14970.849999999837,32845.8500000001,70.14346031746032,11.433111824892817,47.52650793650794,104.2725396825397,0.6484713375796178,0.03873528009205944,0.5509554140127388,0.7579617834394905,0.22894904458598725,0.039954878908263235,0.1464968152866242,0.321656050955414,-24695.73,2799.625624454098,-32586.0,-18597.0,-20018.24,1118.2627698354265,-24244.0,-17540.0,95.40760000000002,26.14976111248437,49.52,157.06,43.686488888888896,26.149761112484377,-2.2011111111111035,105.3388888888889,0.686751592356688,0.044678066883343026,0.5828025477707006,0.7993630573248408,0.39,0.6,0.31,0.3,0.0,0.03,True,4.065,3.674260513706213,3.314731182795696,2.5853098611723406,11.903225806451612,7.363181459605348,6.870967741935484,5.7795073765061025,299.5128205128205,12.851961428417376,260.0,315.0,39,256.05,41.768179674643875,141.0,315.0,29,299.8,13.78259772321604,260.0,315.0,100,greedy_ucb_s0-40-1,greedy_ucb_s0-40-1_prior=demand_known,greedy,ucb,0,40,1,random,demand_known,competitive,0.5,40,40,51.72111111111111,8
126.90844444444443,13.752621183321475,89.35238095238095,157.4063492063492,23684.010000000053,4332.0756727463195,11853.849999999877,33290.85000000014,75.18733333333336,13.752621183321475,37.63126984126985,105.68523809523812,0.6425796178343949,0.04054943105993414,0.5477707006369427,0.7452229299363057,0.1694267515923567,0.05210292307427763,0.05732484076433121,0.30254777070063693,-47279.12,4345.588835313346,-57081.0,-34643.0,-47279.12,4345.588835313346,-57081.0,-34643.0,97.17499999999998,26.04394737746181,44.26,170.94,45.4538888888889,26.043947377461816,-7.461111111111109,119.2188888888889,0.645796178343949,0.04057124853833999,0.5477707006369427,0.7452229299363057,0.47,0.94,0.47,0.47,0.01,0.03,True,16.213794326241135,15.33169813090134,16.023617021276593,15.857777850608118,16.80851063829787,9.033362037286857,13.085106382978724,8.261239377509433,302.1489361702128,11.399848306949425,268.0,315.0,39,197.35106382978722,64.3689014788327,70.0,309.0,39,302.1489361702128,11.399848306949425,268.0,315.0,100,greedy_ucb_s0-40-1,greedy_ucb_s0-40-1_coop=cooperative,greedy,ucb,0,40,1,random,none,cooperative,0.5,40,40,51.72111111111111,2
